id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52821520,Gondola Flat on garibaldi street Biennale,48092742,Ciars,Isole,Castello,45.43377,12.35644,Entire home/apt,,2,2,2023-05-28,0.06,46,0,0,
52868761,Canal View,10189388,Raffaella,Isole,Cannaregio,45.444962,12.323066,Private room,137,1,55,2024-11-24,1.48,18,217,24,IT027042C2D9PYLYOF
52870807,Ca' Mainella Grand Canal Renewed in 2023!,669047,Views On Venice,Isole,Dorsoduro,45.43368,12.32616,Entire home/apt,650,1,39,2024-11-01,1.09,82,334,22,IT027042B4H3FBW23T
52871305,Relax Biennale Flat canal view,48092742,Ciars,Isole,Castello,45.43261,12.35664,Entire home/apt,,2,0,,,46,0,0,
52871638,Gondola Flat with view on the canal,48092742,Ciars,Isole,Castello,45.43168,12.35431,Entire home/apt,,2,0,,,46,0,0,
52880141,Tra mare e laguna,170605456,Francesca,Isole,Lido,45.416291175424014,12.367836087942123,Entire home/apt,140,3,59,2024-10-22,1.56,2,287,18,IT027042B4S75D9LK3
52895190,Sunset Suite with Canal  view,10189388,Raffaella,Isole,Cannaregio,45.44384,12.32364,Entire home/apt,197,1,102,2024-10-07,2.69,18,333,26,IT027042C2D9PYLYOF
52897639,Cabina Matrimoniale Caicco Freedom,180640178,Matteo,Isole,Giudecca,45.425323,12.330329,Private room,1000,1,4,2022-09-16,0.11,1,1,0,
52930095,Ca' del Martin Novello,2387756,Nicola,Isole,Castello,45.431374,12.358488,Entire home/apt,72,2,130,2024-11-18,3.50,1,76,35,IT027042C2924R9ZIV
52935288,Hayez Rooms: Flat Ensuite with Canal View,428541836,Anna Flavia,Isole,San Polo,45.43882,12.32912,Entire home/apt,114,1,152,2024-04-24,4.00,3,34,19,
52967339,Splendid Lido,170605456,Francesca,Isole,Lido,45.41625869749161,12.36784715205431,Entire home/apt,250,3,32,2024-10-12,0.89,2,354,15,IT027042B4HQM0X5PU
52979664,"Suite Veronica 1st floor, Sunny Flat With View",327737169,Margherita,Isole,San Polo,45.437,12.327606,Entire home/apt,219,1,3,2023-09-17,0.10,2,172,0,IT027042C2JJEYIIH3
52997765,Rio Marin 104,308566,Laura,Isole,Santa Croce,45.44021375496681,12.324616119049061,Entire home/apt,164,2,2,2024-01-02,0.14,13,266,1,IT027042B4R5G6MLIN
53038247,Anzolo Palace - deluxe room,30283716,Piero - Andrea,Isole,Castello,45.436047,12.339907,Private room,99,1,164,2024-11-19,4.36,12,189,31,IT027042B4VLMKEQX2
53038331,Anzolo Palace - standard room,30283716,Piero - Andrea,Isole,Castello,45.436062,12.339921,Private room,87,1,183,2024-11-29,4.88,12,155,45,IT027042B4VLMKEQX2
53040829,Alla Vigna - Triple Room with view,308566,Laura,Isole,Castello,45.43767166137695,12.347352027893066,Private room,231,2,1,2021-11-07,0.03,13,11,0,IT027042B4QB9DCAEE
53058369,Sogno sull'acqua,5618111,Easy Suite,Isole,Castello,45.43554,12.34967,Entire home/apt,167,1,100,2024-10-12,2.70,72,254,23,IT027042B49P6YU7WB
53059147,Appartamento ai Gesuiti,3566629,Federica,Isole,Cannaregio,45.44231,12.338952,Entire home/apt,150,3,98,2024-11-17,2.90,1,360,32,M02704211613
53078349,Hayez Rooms: Double room Ensuite,428541836,Anna Flavia,Isole,Santa Croce,45.43892,12.33068,Private room,100,1,66,2024-01-03,1.75,3,44,3,
53090659,"Appartamento 
""La piccola Corte""",429787299,Fabiola,Isole,Cannaregio,45.44504,12.32185,Entire home/apt,150,2,106,2024-11-17,4.22,1,315,60,IT027042C2QF2SCT8V
53143997,Romantic Venetian noble floor flat in Dorsoduro,10455009,Adele,Isole,Dorsoduro,45.43239,12.32658,Entire home/apt,170,3,48,2024-09-20,1.35,1,2,9,IT027042C27RRQCLS4
53160128,Red House close to @Accademia Bridge,430345366,Enrico,Isole,Dorsoduro,45.42978,12.32983,Entire home/apt,109,2,83,2024-09-13,2.32,1,286,11,IT027042C2PXJ3866F
53162927,B&B - Bianca Cappello House Venezia - Canopy room,430365150,Luca,Isole,San Polo,45.438061,12.332032,Private room,122,30,8,2024-12-02,0.22,5,269,2,IT027042C2629XMRL7
53166714,The Painter's House - Canal View- Rialto,430392860,Laura,Isole,San Polo,45.43817,12.33337,Entire home/apt,200,2,258,2024-11-28,6.97,1,320,74,IT027042C2IWY9JGEQ
53167616,Ca' Cappello Apartment 2 with Canal View,408554802,Paolo,Isole,Cannaregio,45.441784,12.335614,Entire home/apt,175,2,205,2024-11-24,5.49,2,243,76,IT027042C2PBR8XW48
53177768,B&B Bianca Cappello House Venezia - Terrace room,430365150,Luca,Isole,San Polo,45.438061,12.332032,Private room,148,30,9,2022-12-01,0.25,5,278,0,IT027042C2629XMRL7
53178120,B&B Bianca Cappello House Venezia - Champagne room,430365150,Luca,Isole,San Polo,45.438061,12.332032,Private room,,30,16,2024-10-14,0.43,5,308,2,IT027042C2629XMRL7
53178289,B&B Bianca Cappello House Venezia - Bright room,430365150,Luca,Isole,San Polo,45.43766,12.33153,Private room,163,30,16,2024-11-23,0.43,5,268,6,IT027042C2629XMRL7
550570978944352835,Ve.N.I.Ce. Cera Marietta Suite,37864680,Ve.N.I.Ce Immobiliare Cera,Isole,Dorsoduro,45.429302,12.327595,Entire home/apt,527,1,3,2024-05-24,0.10,17,350,1,027042-LOC-11408
550677382257253052,Dogaressa,6039677,Truly Venice,Isole,San Marco,45.4337,12.33616,Entire home/apt,1610,1,14,2024-10-12,0.50,60,222,9,
551339534431270786,"Ponte s. Ana, Wohnung am Eingang zur Biennale",216219345,Tanja,Isole,Castello,45.43269729614258,12.357510566711426,Entire home/apt,146,4,169,2024-11-25,5.11,2,274,64,IT027042C2LOLEDH9N
551383284798829595,Ve.N.I.Ce. Cera Zattere Suite,37864680,Ve.N.I.Ce Immobiliare Cera,Isole,Dorsoduro,45.429302,12.327595,Entire home/apt,489,1,2,2022-06-27,0.07,17,351,0,027042-LOC-11407
552082839075588874,Modé apartment Venezia centro,120940450,Michela,Isole,Cannaregio,45.44705,12.32645,Entire home/apt,125,1,290,2024-11-24,8.51,1,321,104,IT027042C2667YAULG
552136431752214588,Cà della Scimmia - Classic Apartment,416824528,Cà Della Scimmia,Isole,San Polo,45.43982392483825,12.333895240734353,Entire home/apt,180,1,44,2024-10-30,1.33,6,365,26,IT027042B4SP4WU7P9
552203530620664341,"CENTRAL, WONDERFUL VIEW ON RIALTO MARKET",3880254,Sabina,Isole,San Polo,45.43977,12.33223,Entire home/apt,161,3,54,2024-11-03,1.67,11,23,16,IT027042C23KGXGBBE
552573882894829155,Room with private bathroom near station Mestre-VE,443053107,Blerta,Terraferma,Piave 1860,45.482189,12.235213,Entire home/apt,360,3,0,,,6,365,0,IT027042B4P8BLB3BQ
552598739625135546,Trilocale in Campo San Polo vicino Ponte di Rialto,409528856,Loris,Isole,San Polo,45.43871,12.32852,Entire home/apt,141,2,216,2024-12-05,6.37,4,9,99,
554086997210916718,Superior Apartment,442482541,Al Redentore,Isole,Giudecca,45.42489,12.32874,Entire home/apt,174,1,0,,,2,281,0,
554092988304710652,Executive Apartment,442482541,Al Redentore,Isole,Giudecca,45.42519,12.32873,Entire home/apt,324,1,0,,,2,258,0,
554106115061235323,Deluxe | Al Bailo di Venezia Apartments,31709922,Al Bailo Di Venezia,Isole,Castello,45.43666,12.34465,Entire home/apt,209,1,1,2023-01-01,0.04,5,305,0,
554107603599770813,Superior Canal View Split Two Levels,31709922,Al Bailo Di Venezia,Isole,Castello,45.43764,12.34328,Entire home/apt,239,1,0,,,5,262,0,
554109000653251610,Executive 2 Bedrooms & 2 Bathrooms Split 2 Levels,31709922,Al Bailo Di Venezia,Isole,Castello,45.43799,12.34326,Entire home/apt,286,1,0,,,5,256,0,
554112327483969367,"Family Two Bedrooms, Canal View And Balcony",31709922,Al Bailo Di Venezia,Isole,Castello,45.43634,12.34384,Entire home/apt,340,1,0,,,5,312,0,
554675582235633326,Madonna dell'Orto 3526 - Travel Sustainable,141282928,Thomas,Isole,Cannaregio,45.44484,12.3326,Entire home/apt,110,2,62,2024-11-04,1.85,6,277,13,IT027042B459AT9O9Y
554996044348950619,Luxury Nobile House,41684464,VeneziaImmobiliare Sas Di,Isole,Dorsoduro,45.4357,12.32278,Entire home/apt,220,2,53,2024-09-02,1.58,10,196,9,IT027042B4R69YGMRC
555499198208983352,Camera singola Hotel Antico Moro - Mestre /Venezia,344864015,Stefano,Terraferma,Zelarino,45.51451,12.20856,Private room,61,1,3,2024-11-24,0.09,6,306,1,IT027042A1F5NQOYA4
555712113665394007,Camera Tripla Hotel Antico Moro - Mestre/Venezia,344864015,Stefano,Terraferma,Zelarino,45.51534,12.20659,Private room,86,1,12,2024-04-25,0.38,6,306,1,IT027042A1F5NQOYA4
556247389037736038,Delightful Apartment at 5 mins from Rialto Bridge,68875218,David,Isole,Cannaregio,45.43994,12.33765,Entire home/apt,135,3,92,2024-11-17,2.72,1,348,27,027042-LOC-11487
556361198086158309,Camera quadrupla Hotel Antico Moro Mestre-Venezia,344864015,Stefano,Terraferma,Zelarino,45.51525,12.20812,Private room,105,1,40,2024-08-12,1.23,6,306,8,IT027042A1F5NQOYA4
556391961579759585,Camera quintupla Hotel Antico Moro Mestre-Venezia,344864015,Stefano,Terraferma,Zelarino,45.51449,12.20634,Private room,136,1,8,2024-08-17,0.25,6,302,3,IT027042A1F5NQOYA4
556542025860693033,Lovely House Claudia-perfetto per Venezia,443881979,Claudia,Terraferma,San Lorenzo XXV Aprile,45.49232,12.23061,Entire home/apt,130,2,43,2024-12-02,1.40,1,287,7,IT027042C2L6FQM9LH
53711347,Ca al Giglio - Appartamento 1 camera vista canale,139627704,Giusy & Fabrizio,Isole,San Marco,45.4323,12.33272,Entire home/apt,154,3,58,2024-11-16,1.71,27,294,14,027042-LOC-11413
53716520,Biennale boat & breakfast.,56978479,Ernesto,Isole,Sant'Elena,45.431293,12.363284,Private room,137,1,7,2023-05-20,0.23,1,365,0,Exempt
53717203,Appartamento incantevole a Venezia - Giudecca,518868569,Lucia,Isole,Giudecca,45.42339,12.33251,Entire home/apt,131,2,16,2024-10-20,0.50,1,180,3,027042-LOC-10385
53748479,CANAL DREAM in the heart of VENICE StMark&Biennale,328996910,Valeria,Isole,Castello,45.435192,12.347845,Entire home/apt,2000,7,95,2024-11-20,2.62,5,344,12,IT027042C2GEMRS6SB
53761481,Marconi House - Venezia - Camera con bagno privato,304853070,Marconi House,Terraferma,Piave 1860,45.48305,12.23662,Private room,63,1,47,2024-10-19,1.42,6,310,24,IT027042B4S7YKSEWG
53768543,Casa in campo,65096118,Chiara,Isole,Dorsoduro,45.43223772739824,12.319712455343707,Entire home/apt,84,3,175,2024-12-03,5.18,2,86,68,IT027042B4ISQV64B3
53776201,Marconi House - Venezia - Camera con bagno privato,304853070,Marconi House,Terraferma,Piave 1860,45.48444,12.23684,Private room,63,1,74,2024-11-23,2.44,6,276,29,IT027042B4S7YKSEWG
53778473,Marconi House - Venezia - Camera con bagno privato,304853070,Marconi House,Terraferma,Piave 1860,45.48456,12.2367,Private room,,1,128,2024-10-17,3.78,6,330,49,IT027042B4S7YKSEWG
53778647,Marconi House - Venezia - Camera con bagno privato,304853070,Marconi House,Terraferma,Piave 1860,45.48283,12.23559,Private room,,1,87,2024-09-11,2.69,6,334,10,027042-LOC-11342
53778874,Marconi House - Venezia - Camera con bagno privato,304853070,Marconi House,Terraferma,Piave 1860,45.48512,12.23595,Private room,63,1,85,2024-10-24,2.51,6,298,41,027042-LOC-11342
53778959,Marconi House - Venezia - Stanza con bagno privato,304853070,Marconi House,Terraferma,Piave 1860,45.48334,12.23553,Private room,,1,42,2024-08-11,1.30,6,319,8,027042-LOC-11342
53805309,Noemi Venice Home,386850232,Stefano,Terraferma,Marghera,45.4796,12.23087,Entire home/apt,98,1,215,2024-11-10,5.98,1,65,87,IT027042C2LTN8BTF6
53838958,Sensale Apartment - Canal View,5618111,Easy Suite,Isole,Cannaregio,45.4423,12.33279,Entire home/apt,160,1,62,2024-12-01,1.92,72,270,30,IT027042B46VV8T3B7
53872171,"Aurora
Palazzo Mediterraneo
Incredibile da € 66",250464486,Alessandro,Isole,Cannaregio,45.44372,12.33143,Entire home/apt,160,31,2,2024-06-17,0.15,6,349,1,
53892745,The real Venetian Home,11574776,Emiliano,Isole,Cannaregio,45.44441,12.32971,Entire home/apt,134,2,68,2024-11-18,3.33,2,232,37,IT027042C2WRW8AKDH
53920798,Bed & Breakfast accogliente su Canal Grande Rialto,22048349,Fabrizio,Isole,Cannaregio,45.44155,12.33671,Private room,,10,5,2022-05-26,0.14,16,365,0,
53929243,"Relaxing canal View 2 bedrooms 2 bathrooms, patio",328996910,Valeria,Isole,Castello,45.435192,12.347845,Entire home/apt,1600,7,1,2024-10-29,0.75,5,365,1,
53942485,Bed & Breakfast centrale a Venezia,22048349,Fabrizio,Isole,San Polo,45.43612,12.32908,Private room,779,10,0,,,16,365,0,
53949143,AFTER8-FLAMINGO,392236333,Roberto,Terraferma,Piave 1860,45.48317,12.24053,Entire home/apt,99,1,120,2024-11-02,3.74,5,364,49,
53950078,AFTER8-BLACK&WHITE,392236333,Roberto,Terraferma,Piave 1860,45.48531,12.24232,Entire home/apt,89,1,151,2024-11-17,4.23,5,349,58,
53953727,Appartamento sul bacino di S.Marco,22208420,Sofia,Isole,Giudecca,45.42533,12.33661,Entire home/apt,160,2,47,2024-10-30,1.47,1,299,18,IT027042C2AT2R6UGJ
53985500,"Alla Mappa, meraviglioso appartamento con vista",195796240,Abitarenext,Isole,Dorsoduro,45.43561,12.32559,Entire home/apt,116,2,71,2024-11-18,2.10,17,82,32,IT027042C22FAS7JPS
54048617,"""Misteri d'Oriente 2"" CANAL VIEW",336049345,Orietta,Isole,Cannaregio,45.439735,12.339044,Entire home/apt,,3,51,2024-11-01,2.50,2,0,26,IT027042C2RNNGBLFE
54052670,Gallery House @Venice,144445240,Valeriya,Isole,Castello,45.438270568847656,12.346349716186523,Entire home/apt,150,2,50,2024-11-24,1.54,3,290,7,IT027042C2YJGZNOPX
54079591,International Exchange Student Apartment  N.9,258426902,Loukas,Terraferma,Piave 1860,45.4852,12.23453,Entire home/apt,,5,0,,,3,0,0,
54099920,Rio Marin Garden View,183704143,Arianna,Isole,Santa Croce,45.44052,12.32495,Entire home/apt,160,3,50,2024-11-01,1.64,1,103,14,IT027042C2S7K3V4SG
54117860,On The Canalside Week in Venice,343754246,Francesco,Isole,Santa Croce,45.44088,12.324227,Entire home/apt,188,5,2,2022-10-28,0.07,14,77,0,IT027042C2UB2U6GPK
54121725,Entire Apt. with balcony near Center/Train Station,62908436,Gino,Terraferma,Piave 1860,45.49079,12.23632,Entire home/apt,56,2,265,2024-11-20,7.62,2,92,91,IT027042C2228MHPI2
54153749,Il Leone apartment with Jacuzzi in the room!,25496626,Bertoli,Isole,San Polo,45.43726,12.33307,Private room,178,2,13,2024-10-18,0.40,5,319,6,IT027042B479GRWT8D
54177951,2 Bedroom Flat,25636378,Lucia,Terraferma,Piave 1860,45.48803,12.22749,Entire home/apt,80,2,90,2024-11-03,2.76,1,142,25,
54188355,Hotel Ca Alvise - Junior Suite,312868628,Hotel Ca Alvise,Isole,San Marco,45.43474,12.33262,Private room,,1,0,,,6,313,0,
54188418,Hotel Ca Alvise - De Luxe Double Room,312868628,Hotel Ca Alvise,Isole,San Marco,45.43541,12.33459,Private room,190,1,0,,,6,328,0,
54190204,"Gorgeous canal view
apartment/ Venice city
centre",126941407,Nicola,Isole,Cannaregio,45.44036,12.33941,Entire home/apt,100,3,15,2024-11-11,0.44,5,318,5,
54191482,Loft 2 cuori venezia,439374149,Gianni,Isole,Castello,45.435234,12.347531,Entire home/apt,131,2,15,2024-09-11,0.47,1,236,5,IT027042C2XW26CBCR
54234294,Hotel Palladio *** Double room w/ private bathroom,3386576,Hotel Palladio,Terraferma,Malcontenta,45.438026,12.205076,Private room,,1,1533,2024-11-03,44.87,4,128,330,IT027042A1PWK78EQK
54238272,Casa al Ponte Scudi - 4 Windows on the Canal,439828380,Mara,Isole,Castello,45.43615,12.347749,Entire home/apt,187,2,96,2024-11-21,2.75,1,229,33,IT027042C25LHBD5X9
54254885,Hotel Piccola Fenice - Superior Double Room,32253239,Fenice Hotels,Isole,San Marco,45.434437,12.332966,Entire home/apt,,1,0,,,4,0,0,IT027042A1HLD8X6X4
54255739,"Hotel San Moise', Superior Double/Twin Room",312875483,Hotel San Moise',Isole,San Marco,45.43294,12.33474,Private room,178,1,0,,,6,364,0,
54255886,San Moise'-Luxury room with canal view and balcony,312875483,Hotel San Moise',Isole,San Marco,45.43301,12.33403,Private room,311,1,0,,,6,334,0,
54275054,Sole: Comfort e spazio nel cuore di Venezia,120683264,Giorgia,Isole,Cannaregio,45.44173,12.33729,Entire home/apt,,2,6,2023-02-12,0.21,1,143,0,
54287326,APPARTAMENTO adatto a bambini,440282530,Cristiano,Isole,Lido,45.38549,12.35074,Entire home/apt,130,2,33,2024-11-02,1.03,1,97,7,IT027042C2ERSXAREK
54298188,"HOTEL ATENEO, Double/Twin Superior Room",308706162,Suma Srl,Isole,San Marco,45.43342,12.33518,Private room,468,1,0,,,5,341,0,IT027042A19YM79IAG
54303616,"Stella Apartment, in the heart of Venice",244544681,Quadra S.R.L.,Isole,Cannaregio,45.44088,12.340138,Entire home/apt,89,2,56,2024-11-24,1.74,1,257,16,IT027042B4XGOWZE5A
54305789,Da Nadia 2,353226382,Nadejda,Terraferma,Marghera,45.47613,12.23032,Entire home/apt,130,1,61,2024-10-12,1.91,3,342,25,IT027042B4AHXYC2FB
54310852,"Hotel Marconi, Superior Double/Twin Room",308699317,Hotel Marconi,Isole,San Polo,45.43856,12.33586,Private room,177,1,0,,,6,364,0,
54310897,"Hotel Marconi, Luxury Room with Canal Grande view",308699317,Hotel Marconi,Isole,San Marco,45.43739,12.3362,Private room,331,1,0,,,6,356,0,
54323392,Gregorio  Venice junior suite 102,44990889,Anna,Isole,Dorsoduro,45.42985,12.33285,Entire home/apt,128,1,10,2023-09-25,0.29,13,301,0,IT027042B4JFO5JRHW
54326169,La suite a San Marco: Marty Guest House Venezia,41520379,Arianna,Isole,San Marco,45.43526,12.32971,Entire home/apt,220,3,1,2022-05-17,0.03,1,27,0,IT027042C2ZFAJA3ZM
54364332,Vera Venezia Due,72445649,Fabrizio,Isole,Castello,45.431992,12.350993,Entire home/apt,109,3,70,2024-11-24,2.17,18,270,30,IT027042C26DAFZLQ7
54372708,Vera Venezia Uno,72445649,Fabrizio,Isole,Castello,45.43244,12.35166,Entire home/apt,108,3,81,2024-11-23,2.51,18,270,21,M0270426406
54384057,DUOMO Apartment with Canal View.,252079253,Giada,Isole,Murano,45.45659,12.35796,Entire home/apt,158,1,28,2024-10-23,0.90,4,342,12,IT027042B4H83G3MEE
54384587,Sul Canal Grande e Ponte di Rialto,22048349,Fabrizio,Isole,San Polo,45.43931,12.33489,Private room,329,7,1,2022-02-27,0.03,16,365,0,
54384622,Sul Canal Grande e POnte di Rialto,22048349,Fabrizio,Isole,Cannaregio,45.44157,12.33678,Private room,,7,0,,,16,365,0,
54401249,King size bedroom with private bathroom,441875303,Joivy DoveVivo,Isole,Cannaregio,45.445206,12.317022,Private room,114,1,1548,2024-09-01,52.24,3,0,413,38502
543920024783790617,special room in venezia - private bathroom & A/C,90155633,Gales,Terraferma,Piave 1860,45.48404,12.23078,Private room,39,1,109,2024-11-17,3.22,7,35,72,
544598307308356419,Canal view apartment with wide private terrace,6719236,Giulia E Virginia,Isole,Dorsoduro,45.43428,12.32421,Entire home/apt,564,3,17,2024-08-18,0.57,3,329,4,
545571997799070573,Ca' Dell'Orio,43843547,Matteo,Isole,Santa Croce,45.44121,12.32782,Entire home/apt,106,3,162,2024-12-02,4.72,3,334,44,IT027042C2GOW6IYVV
546894922088297161,Ca' Elena,441885416,Francesca,Isole,Lido,45.40302,12.36082,Entire home/apt,399,2,23,2023-04-23,0.71,1,365,0,
548549712570151444,Un angolo di paradiso a due passi da Venezia,442250840,Piave-Podgora,Terraferma,Piave 1860,45.485198974609375,12.232922554016113,Entire home/apt,160,2,5,2022-08-18,0.16,1,322,0,M02704210092
549046695088407727,Alba d'Oro,6039677,Truly Venice,Isole,Santa Croce,45.44088,12.33269,Entire home/apt,322,1,22,2024-11-08,0.68,60,240,9,
549046733056032998,Madama Butterfly,6039677,Truly Venice,Isole,San Marco,45.43378,12.33375,Entire home/apt,391,1,33,2024-09-09,1.04,60,298,12,
549046842357256292,San Felice Terrace,6039677,Truly Venice,Isole,Cannaregio,45.44178,12.33418,Entire home/apt,,1,9,2024-10-10,0.30,60,1,6,
549046851491065357,San Lorenzo,6039677,Truly Venice,Isole,Castello,45.43815,12.34496,Entire home/apt,230,1,24,2024-11-05,0.78,60,307,10,
549046862908149412,San Trovaso Prestige,6039677,Truly Venice,Isole,Dorsoduro,45.43126,12.32473,Entire home/apt,610,1,27,2024-11-27,0.81,60,283,8,
549046912719632018,Biennale Terrace,6039677,Truly Venice,Isole,San Marco,45.43434,12.33263,Entire home/apt,380,1,17,2024-11-04,0.66,60,23,11,
549046930489059039,Tosca Premium,6039677,Truly Venice,Isole,San Marco,45.43202,12.33229,Entire home/apt,633,1,23,2024-08-23,0.74,60,218,7,
549047026615737185,Dandolo Terrace,6039677,Truly Venice,Isole,Dorsoduro,45.43527,12.32736,Entire home/apt,276,1,32,2024-11-28,0.95,60,297,12,
549047045168879352,Duodo Terrace,6039677,Truly Venice,Isole,Cannaregio,45.44163,12.33218,Entire home/apt,368,1,35,2024-10-18,1.11,60,226,12,
549077145956708463,Alighieri A,6039677,Truly Venice,Isole,Castello,45.4369,12.34393,Entire home/apt,253,1,8,2024-06-03,0.25,60,313,1,
549077156581970038,Alighieri B,6039677,Truly Venice,Isole,Castello,45.43582,12.3453,Entire home/apt,345,1,3,2024-10-26,0.09,60,281,2,
549077206632412628,Nabucco,6039677,Truly Venice,Isole,San Marco,45.43356,12.33207,Entire home/apt,644,1,26,2024-11-24,0.83,60,288,7,
549077225752383506,San Bortolo,6039677,Truly Venice,Isole,San Marco,45.43749,12.33633,Entire home/apt,288,1,26,2024-11-03,0.85,60,341,8,
549077262427870426,Venini,6039677,Truly Venice,Isole,San Marco,45.4348,12.32966,Entire home/apt,,1,36,2024-10-28,1.22,60,0,14,
549077290506096759,Zen,6039677,Truly Venice,Isole,San Marco,45.43263,12.33411,Entire home/apt,,1,23,2024-06-06,0.71,60,0,4,
549077317438914577,Canaletto,6039677,Truly Venice,Isole,Castello,45.43759,12.34288,Entire home/apt,437,1,48,2024-11-24,1.47,60,211,18,
549107159221727351,Alcova Terrace,6039677,Truly Venice,Isole,Castello,45.43228,12.35083,Entire home/apt,276,1,9,2024-10-07,0.42,60,237,5,
549107179538543261,Loredan,6039677,Truly Venice,Isole,Dorsoduro,45.43475,12.32415,Entire home/apt,368,1,20,2024-11-01,0.60,60,187,5,
549107192328190372,Manin,6039677,Truly Venice,Isole,San Marco,45.43344,12.33057,Entire home/apt,322,1,29,2024-11-18,0.95,60,215,12,
549107201984712885,Alighieri C,6039677,Truly Venice,Isole,Castello,45.43596,12.34445,Entire home/apt,345,1,4,2023-06-24,0.12,60,297,0,
549107233849662899,Querini,6039677,Truly Venice,Isole,San Marco,45.43725,12.33709,Entire home/apt,322,1,30,2024-08-12,0.93,60,308,5,
